"","farmer_ID","treat","clusterID","q13","q14","q16","q17","q19","q54a","q58a","q62a","q69"
"1666","F_413","C",74,"Female",40,"n/a","n/a",5,"1","0.25","0.5",3
"1667","F_414","C",74,"Male",23,"n/a","n/a",4,"1","n/a","n/a",4
"1668","F_415","C",74,"Male",64,"n/a","n/a",3,"1","n/a","n/a",5
"1669","F_416","C",74,"Male",43,"n/a","n/a",7,"2","n/a","1",3
"1670","F_422","C",74,"Female",28,"Male","30",4,"2","n/a","0.5",2
"1671","F_426","C",74,"Female",80,"n/a","n/a",5,"2","n/a","n/a",1
"1672","F_427","C",74,"Female",66,"Male","73",8,"0.5","n/a","0.3",4
"1673","F_429","C",74,"Male",43,"n/a","n/a",3,"1","0.3","n/a",1
"1674","F_43","T2",38,"Female",46,"Male","45",6,"3","0.5","0.5",5
"1675","F_431","C",74,"Female",60,"Male","55",5,"1","0.5","0.5",5
"1676","F_433","C",74,"Female",43,"Female","43",9,"3","1","n/a",1
"1677","F_434","C",74,"Male",48,"n/a","n/a",5,"2","n/a","0.5",1
"1678","F_435","T1",16,"Male",53,"n/a","n/a",5,"1","1","1",4
"1679","F_439","T1",16,"Male",39,"n/a","n/a",8,"1","n/a","n/a",5
"1680","F_442","T1",16,"Male",27,"n/a","n/a",3,"1.5","n/a","0.5",3
"1681","F_444","T1",16,"Male",37,"n/a","n/a",5,"1","n/a","n/a",3
"1682","F_447","T1",16,"Female",32,"Male","33",5,"1","1","1",3
"1683","F_448","T1",16,"Female",30,"Male","40",5,"3","1","1",4
"1684","F_449","T1",16,"Male",36,"n/a","n/a",5,"3","1","n/a",1
"1685","F_45","T2",38,"Male",34,"n/a","n/a",5,"2","1","1",2
"1686","F_450","T1",16,"Female",25,"Male","29",4,"1","n/a","n/a",4
"1687","F_452","T1",16,"Female",60,"Male","59",5,"1","1","n/a",1
"1688","F_453","T1",16,"Male",39,"n/a","n/a",7,"2","n/a","1",4
"1689","F_455","T1",16,"Female",24,"Male","43",6,"1","n/a","1",1
"1690","F_457","T1",16,"Male",70,"n/a","n/a",8,"1","0.5","2",4
"1691","F_46","T2",38,"Female",70,"n/a","n/a",2,"6","2","2",1
"1692","F_460","T1",16,"Female",34,"Male","42",7,"1","n/a","1",4
"1693","F_462","T1",16,"Female",66,"n/a","n/a",8,"1","n/a","1",5
"1694","F_463","T1",16,"Male",48,"n/a","n/a",7,"3","1","1",1
"1695","F_464","T1",16,"Male",23,"Male","999",6,"0.5","n/a","n/a",4
"1696","F_465","T1",16,"Male",23,"n/a","n/a",3,"0.5","n/a","n/a",3
"1697","F_466","C",94,"Female",62,"n/a","n/a",4,"1","n/a","0.2",3
"1698","F_467","C",94,"Female",66,"n/a","n/a",3,"2","n/a","1",3
"1699","F_468","C",94,"Female",25,"Male","27",5,"1","n/a","n/a",2
"1700","F_472","C",94,"Male",80,"n/a","n/a",3,"1","n/a","1",3
"1701","F_475","C",94,"Female",999,"n/a","n/a",4,"2","n/a","n/a",4
"1702","F_476","C",94,"Female",26,"n/a","n/a",3,"1.5","n/a","0.1",3
"1703","F_477","C",94,"Male",40,"n/a","n/a",5,"1","0.5","0.5",4
"1704","F_478","C",94,"Female",89,"Female","89",4,"1","n/a","n/a",4
"1705","F_48","T2",38,"Female",23,"Male","26",3,"1","0.5","n/a",4
"1706","F_480","C",94,"Male",35,"n/a","n/a",6,"2","1","n/a",1
"1707","F_484","C",94,"Male",69,"n/a","n/a",4,"1","n/a","n/a",3
"1708","F_485","C",94,"Female",31,"Male","32",4,"2","0.5","0.5",1
"1709","F_486","C",94,"Male",26,"n/a","n/a",3,"1","1.5","0.4",4
"1710","F_489","C",94,"Male",18,"n/a","n/a",8,"0.5","n/a","0.5",3
"1711","F_490","C",94,"Male",40,"n/a","n/a",5,"1","0.5","0.5",4
"1712","F_491","C",94,"Male",28,"n/a","n/a",3,"1","n/a","n/a",3
"1713","F_492","C",94,"Male",25,"n/a","n/a",3,"1","1","0.5",2
"1714","F_496","C",94,"Female",999,"Female","999",8,"1","0.1","n/a",3
"1715","F_497","C",56,"Male",45,"n/a","n/a",4,"1.5","n/a","n/a",3
"1716","F_5","T1",8,"Male",38,"n/a","n/a",6,"1.5","2","n/a",4
"1717","F_50","T2",38,"Male",53,"n/a","n/a",7,"3","1.5","1.5",1
"1718","F_500","C",56,"Female",72,"n/a","n/a",3,"0.5","n/a","n/a",4
"1719","F_501","C",56,"Male",47,"n/a","n/a",3,"1","0.5","n/a",1
"1720","F_503","C",56,"Male",40,"n/a","n/a",2,"1","0.5","1",3
"1721","F_504","C",56,"Female",39,"Female","39",5,"2","n/a","n/a",1
"1722","F_506","C",56,"Female",42,"n/a","n/a",6,"0.8","n/a","n/a",1
"1723","F_508","C",56,"Female",36,"Male","42",7,"1","n/a","0.3",1
"1724","F_509","C",56,"Female",53,"n/a","n/a",4,"1.5","1","0.25",3
"1725","F_51","T2",38,"Female",54,"Male","58",7,"1.5","0.5","n/a",4
"1726","F_512","C",56,"Male",43,"n/a","n/a",6,"1","n/a","0.5",3
"1727","F_513","C",56,"Female",32,"Male","36",6,"1","n/a","n/a",3
"1728","F_517","C",56,"Female",57,"n/a","n/a",6,"2","n/a","n/a",3
"1729","F_518","C",56,"Female",33,"Male","39",3,"1","n/a","n/a",1
"1730","F_52","T2",38,"Female",20,"Female","50",3,"1.5","0.5","0.5",4
"1731","F_521","C",56,"Female",63,"n/a","n/a",5,"0.5","n/a","0.5",3
"1732","F_522","C",56,"Male",46,"n/a","n/a",5,"1","n/a","0.5",3
"1733","F_524","C",56,"Female",999,"n/a","n/a",2,"0.5","n/a","n/a",4
"1734","F_525","C",56,"Female",32,"Male","33",5,"0.5","n/a","2.5",5
"1735","F_527","C",56,"Female",999,"n/a","n/a",2,"n/a","n/a","n/a",4
"1736","F_528","T2",100,"Male",22,"Male","51",6,"1.5","0.5","1",4
"1737","F_53","T2",38,"Female",60,"Male","60",12,"3","1","1",1
"1738","F_531","T2",100,"Male",63,"n/a","n/a",5,"2","0.5","0.5",4
"1739","F_533","T2",100,"Female",31,"Male","37",5,"0.5","0.5","0.5",2
"1740","F_534","T2",100,"Male",20,"n/a","n/a",3,"1","0.5","n/a",4
"1741","F_535","T2",100,"Female",33,"Male","35",5,"1.5","0.5","1",3
"1742","F_536","T2",100,"Male",32,"n/a","n/a",6,"2","n/a","n/a",2
"1743","F_540","T2",100,"Male",60,"n/a","n/a",4,"4","2.5","1.5",3
"1744","F_541","T2",100,"Female",30,"Male","34",5,"1","0.5","0.5",1
"1745","F_544","T2",100,"Male",38,"n/a","n/a",5,"1.5","0.3","0.5",3
"1746","F_545","T2",100,"Female",30,"Male","34",4,"1","0.5","3",1
"1747","F_546","T2",100,"Female",57,"Male","999",6,"4","0.5","2",4
"1748","F_547","T2",100,"Male",52,"n/a","n/a",5,"2","n/a","0.25",4
"1749","F_548","T2",100,"Male",50,"n/a","n/a",7,"1.5","n/a","0.5",3
"1750","F_549","T2",100,"Male",30,"n/a","n/a",3,"1","n/a","1",4
"1751","F_551","T2",100,"Male",34,"n/a","n/a",3,"2","n/a","0.5",4
"1752","F_552","T2",100,"Male",18,"Male","38",5,"1.5","n/a","0.5",3
"1753","F_553","T2",100,"Male",24,"n/a","n/a",4,"1.5","n/a","0.5",2
"1754","F_558","T2",100,"Male",18,"n/a","n/a",3,"0.5","0.2","0.5",3
"1755","F_56","T2",38,"Female",64,"Male","75",5,"1.5","0.4","n/a",4
"1756","F_560","T2",102,"Male",38,"n/a","n/a",7,"1","0.5","n/a",4
"1757","F_561","T2",102,"Male",40,"n/a","n/a",6,"1","n/a","n/a",2
"1758","F_562","T2",102,"Male",53,"n/a","n/a",6,"1","n/a","n/a",5
"1759","F_563","T2",102,"Female",30,"Male","40",7,"1","0.25","0.15",3
"1760","F_565","T2",102,"Male",50,"n/a","n/a",7,"2","1","n/a",3
"1761","F_567","T2",102,"Male",61,"n/a","n/a",2,"2","n/a","1",3
"1762","F_570","T2",102,"Male",31,"n/a","n/a",7,"1","0.5","0.5",3
"1763","F_573","T2",102,"Female",50,"Male","60",10,"2","n/a","n/a",4
"1764","F_577","T2",102,"Female",18,"Male","22",2,"1","n/a","n/a",2
"1765","F_578","T2",102,"Male",39,"n/a","n/a",5,"1","0.5","0.5",3
"1766","F_58","T2",38,"Female",70,"Male","56",4,"1","n/a","0.5",4
"1767","F_580","T2",102,"Male",28,"n/a","n/a",3,"2","1","1",3
"1768","F_581","T2",102,"Female",66,"n/a","n/a",5,"1","n/a","n/a",4
"1769","F_582","T2",102,"Male",46,"n/a","n/a",7,"1.5","n/a","0.5",4
"1770","F_583","T2",102,"Male",24,"n/a","n/a",7,"1.5","0.5","0.5",4
"1771","F_584","T2",102,"Female",59,"Male","61",5,"2","n/a","0.5",4
"1772","F_585","T2",102,"Male",38,"n/a","n/a",6,"2","2","1",1
"1773","F_586","T2",102,"Male",39,"n/a","n/a",6,"1","0.5","0.5",3
"1774","F_589","T2",102,"Male",43,"n/a","n/a",6,"3","1.5","2",1
"1775","F_590","C",37,"Female",41,"Male","56",7,"1","1","1",1
"1776","F_592","C",37,"Male",27,"n/a","n/a",4,"1","n/a","n/a",3
"1777","F_593","C",37,"Male",30,"n/a","n/a",4,"1","n/a","1",2
"1778","F_594","C",37,"Male",55,"n/a","n/a",4,"2","n/a","0.5",1
"1779","F_595","C",37,"Female",52,"Male","62",2,"1","n/a","0.5",4
"1780","F_596","C",37,"Female",59,"n/a","n/a",5,"1","n/a","n/a",4
"1781","F_597","C",37,"Female",22,"Male","23",4,"1","1","1",1
"1782","F_598","C",37,"Male",32,"n/a","n/a",5,"0.5","n/a","1",3
"1783","F_599","C",37,"Male",35,"n/a","n/a",5,"2","n/a","1",1
"1784","F_600","C",37,"Male",32,"n/a","n/a",6,"1","0.25","n/a",3
"1785","F_605","C",37,"Male",36,"n/a","n/a",4,"1","n/a","2",3
"1786","F_608","C",37,"Female",23,"n/a","n/a",6,"4","n/a","2",3
"1787","F_609","C",37,"Male",27,"n/a","n/a",3,"1","n/a","n/a",3
"1788","F_612","C",37,"Male",38,"n/a","n/a",5,"1.5","0.25","1",4
"1789","F_615","C",37,"Female",30,"n/a","n/a",5,"1","n/a","1",3
"1790","F_619","C",37,"Female",60,"n/a","n/a",3,"0.5","0.5","0.5",5
"1791","F_62","T2",38,"Female",47,"n/a","n/a",6,"1","1","n/a",4
"1792","F_620","C",37,"Female",35,"Male","45",5,"1","1","1",1
"1793","F_621","T2",66,"Female",57,"Male","59",10,"1","0.75","n/a",3
"1794","F_626","T2",66,"Male",38,"n/a","n/a",5,"1","1","n/a",2
"1795","F_627","T2",66,"Male",29,"n/a","n/a",3,"n/a","n/a","100",1
"1796","F_628","T2",66,"Male",31,"n/a","n/a",4,"1.5","n/a","100",4
"1797","F_630","T2",66,"Male",39,"n/a","n/a",7,"3","1","500",1
"1798","F_633","T2",66,"Male",49,"n/a","n/a",5,"1","0.25","500",4
"1799","F_634","T2",66,"Female",27,"Male","31",4,"1","n/a","125",1
"1800","F_636","T2",66,"Female",48,"n/a","n/a",7,"1","n/a","100",1
"1801","F_637","T2",66,"Male",39,"n/a","n/a",6,"4","n/a","900",1
"1802","F_638","T2",66,"Female",20,"Male","30",3,"0.5","n/a","100",4
"1803","F_639","T2",66,"Male",30,"n/a","n/a",7,"6","1.5","100",1
"1804","F_64","C",63,"Male",25,"n/a","n/a",3,"1","1","n/a",3
"1805","F_641","T2",66,"Male",56,"n/a","n/a",4,"1","0.5","n/a",3
"1806","F_644","T2",66,"Female",39,"Male","41",7,"2.5","3.25","100",2
"1807","F_646","T2",66,"Male",30,"n/a","n/a",3,"0.5","0.5","100",3
"1808","F_647","T2",66,"Male",67,"n/a","n/a",8,"1.5","0.5","n/a",3
"1809","F_648","T2",66,"Male",34,"n/a","n/a",5,"1.5","0.5","n/a",3
"1810","F_649","T2",66,"Male",30,"n/a","n/a",4,"1","n/a","n/a",2
"1811","F_65","C",63,"Male",39,"n/a","n/a",5,"0.75","n/a","1.5",4
"1812","F_651","T2",66,"Female",57,"Female","60",2,"1","1","n/a",1
"1813","F_652","C",106,"Female",31,"Male","33",5,"1","0.5","901.5",3
"1814","F_653","C",106,"Male",33,"n/a","n/a",5,"1","0.25","901",1
"1815","F_655","C",106,"Male",27,"n/a","n/a",7,"0.25","n/a","n/a",5
"1816","F_656","C",106,"Male",49,"n/a","n/a",8,"1","n/a","900.5",3
"1817","F_658","C",106,"Female",46,"Male","50",5,"1","n/a","n/a",5
"1818","F_661","C",106,"Female",39,"Male","40",9,"2","n/a","n/a",1
"1819","F_662","C",106,"Male",38,"n/a","n/a",6,"2","1","0.2",3
"1820","F_665","C",106,"Female",37,"Male","45",4,"1","n/a","n/a",3
"1821","F_666","C",106,"Female",19,"Male","25",2,"0.5","n/a","0.3",1
"1822","F_67","C",63,"Male",44,"n/a","n/a",6,"1","n/a","1",3
"1823","F_670","C",106,"Male",39,"n/a","n/a",7,"1","0.1","900.5",4
"1824","F_671","C",106,"Male",33,"n/a","n/a",3,"1","n/a","0.5",2
"1825","F_672","C",106,"Male",30,"n/a","n/a",4,"2","n/a","0.5",3
"1826","F_673","C",106,"Female",44,"n/a","n/a",15,"1","n/a","900.5",4
"1827","F_677","C",106,"Male",75,"n/a","n/a",6,"1","1","900.25",4
"1828","F_678","C",106,"Male",53,"n/a","n/a",12,"1","0.25","900.5",3
"1829","F_680","C",106,"Female",21,"Male","24",3,"2","1","900.5",1
"1830","F_681","C",106,"Male",26,"n/a","n/a",3,"1","n/a","n/a",3
"1831","F_682","C",106,"Male",52,"n/a","n/a",4,"1","n/a","100",3
"1832","F_683","T2",47,"Male",25,"n/a","n/a",5,"0.5","n/a","0.25",3
"1833","F_685","T2",47,"Male",32,"n/a","n/a",4,"1.5","0.5","1",4
"1834","F_686","T2",47,"Male",67,"n/a","n/a",7,"1.5","1","0.5",4
"1835","F_687","T2",47,"Male",75,"n/a","n/a",12,"1","1","0.5",4
"1836","F_688","T2",47,"Female",19,"Male","19",3,"1","n/a","0.5",1
"1837","F_69","C",63,"Male",58,"n/a","n/a",3,"2","1","2",5
"1838","F_690","T2",47,"Male",52,"n/a","n/a",6,"1","n/a","0.25",4
"1839","F_692","T2",47,"Male",60,"n/a","n/a",8,"1","1","n/a",3
"1840","F_695","T2",47,"Male",65,"n/a","n/a",3,"1.5","n/a","1.5",3
"1841","F_696","T2",47,"Male",36,"n/a","n/a",8,"2","1","100",1
"1842","F_699","T2",47,"Male",64,"n/a","n/a",8,"4","1","n/a",3
"1843","F_7","T1",8,"Female",59,"n/a","n/a",3,"1","n/a","n/a",4
"1844","F_70","C",63,"Male",29,"n/a","n/a",5,"1","0.5","1",1
"1845","F_701","T2",47,"Male",34,"n/a","n/a",5,"2","n/a","0.5",1
"1846","F_703","T2",47,"Male",47,"n/a","n/a",6,"1","n/a","1",1
"1847","F_704","T2",47,"Male",36,"Male","38",6,"1","0.25","1",4
"1848","F_705","T2",47,"Male",71,"n/a","n/a",4,"2","0.25","2",2
"1849","F_706","T2",47,"Male",30,"n/a","n/a",4,"1.5","0.5","0.5",3
"1850","F_707","T2",47,"Female",40,"n/a","n/a",5,"0.5","n/a","0.4",4
"1851","F_71","C",63,"Female",29,"n/a","n/a",6,"1","0.25","1",4
"1852","F_711","T2",47,"Female",23,"Male","25",4,"0.5","0.25","n/a",3
"1853","F_713","T2",47,"Female",43,"Male","76",7,"0.5","n/a","0.5",3
"1854","F_717","T1",89,"Male",93,"n/a","n/a",2,"2.5","1","900.5",4
"1855","F_719","T1",89,"Female",38,"n/a","n/a",5,"1","n/a","n/a",5
"1856","F_72","C",63,"Male",59,"n/a","n/a",4,"1","n/a","1",3
"1857","F_720","T1",89,"Female",39,"n/a","n/a",6,"0.1","n/a","n/a",5
"1858","F_721","T1",89,"Male",30,"n/a","n/a",5,"2.5","n/a","n/a",2
"1859","F_726","T1",89,"Female",28,"Male","30",5,"0.5","n/a","n/a",4
"1860","F_727","T1",89,"Female",37,"Male","42",7,"0.5","n/a","901",4
"1861","F_728","T1",89,"Male",27,"n/a","n/a",4,"1","2","100",4
"1862","F_730","T1",89,"Male",90,"n/a","n/a",2,"2","n/a","n/a",4
"1863","F_732","T1",89,"Male",24,"n/a","n/a",3,"1","0.4","n/a",4
"1864","F_733","T1",89,"Male",31,"n/a","n/a",7,"2","1","n/a",4
"1865","F_734","T1",89,"Female",22,"Male","30",5,"1","n/a","n/a",3
"1866","F_735","T1",89,"Male",52,"n/a","n/a",6,"1","n/a","n/a",4
"1867","F_736","T1",89,"Female",60,"n/a","n/a",4,"1","n/a","n/a",5
"1868","F_739","T1",89,"Male",29,"n/a","n/a",3,"1","1","n/a",4
"1869","F_74","C",63,"Female",47,"Male","49",7,"2","0.5","2",1
"1870","F_740","T1",89,"Male",33,"n/a","n/a",5,"1","0.5","902",4
"1871","F_741","T1",89,"Female",57,"n/a","n/a",10,"3","0.3","n/a",4
"1872","F_742","T1",89,"Male",32,"n/a","n/a",5,"0.5","n/a","902",4
"1873","F_744","T1",89,"Female",37,"Male","39",5,"0.5","n/a","n/a",4
"1874","F_745","T1",29,"Male",31,"n/a","n/a",6,"3","0.25","n/a",2
"1875","F_747","T1",29,"Male",26,"n/a","n/a",3,"1.5","0.5","n/a",2
"1876","F_748","T1",29,"Male",34,"n/a","n/a",6,"2","0.25","0.25",1
"1877","F_749","T1",29,"Male",63,"n/a","n/a",4,"2","1","n/a",1
"1878","F_75","C",63,"Female",36,"Male","47",6,"2","1.5","2",1
"1879","F_753","T1",29,"Female",35,"n/a","n/a",8,"3.5","0.3","0.3",1
"1880","F_755","T1",29,"Female",24,"Female","26",5,"2.5","n/a","1",2
"1881","F_757","T1",29,"Male",44,"n/a","n/a",7,"1","n/a","0.5",2
"1882","F_758","T1",29,"Male",24,"n/a","n/a",3,"1","n/a","0.5",1
"1883","F_760","T1",29,"Female",27,"Male","36",5,"1","n/a","0.5",3
"1884","F_762","T1",29,"Female",21,"n/a","n/a",6,"1","n/a","n/a",2
"1885","F_763","T1",29,"Male",80,"n/a","n/a",2,"2","n/a","n/a",1
"1886","F_765","T1",29,"Male",49,"n/a","n/a",6,"2","n/a","1",3
"1887","F_766","T1",29,"Female",22,"Male","23",3,"2","0.25","0.25",1
"1888","F_767","T1",29,"Male",35,"n/a","n/a",8,"4","1","1",1
"1889","F_769","T1",29,"Male",999,"n/a","n/a",2,"2","n/a","n/a",1
"1890","F_77","C",63,"Male",40,"Male","40",9,"2","1","2",3
"1891","F_773","T1",29,"Male",36,"n/a","n/a",6,"2","0.5","n/a",1
"1892","F_774","T1",29,"Male",78,"n/a","n/a",2,"1.5","n/a","0.5",2
"1893","F_775","T1",29,"Female",56,"Male","50",5,"1","0.25","n/a",1
"1894","F_776","T1",31,"Female",54,"n/a","n/a",5,"n/a","n/a","n/a",4
"1895","F_777","T1",31,"Female",999,"Male","999",4,"1.5","0.25","n/a",3
"1896","F_778","T1",31,"Male",37,"n/a","n/a",4,"2","n/a","0.5",5
"1897","F_779","T1",31,"Female",29,"Male","32",4,"1","n/a","n/a",1
"1898","F_784","T1",31,"Male",44,"n/a","n/a",5,"3","0.5","0.5",2
"1899","F_785","T1",31,"Male",36,"n/a","n/a",7,"1","n/a","0.5",1
"1900","F_786","T1",31,"Male",42,"n/a","n/a",4,"2","1","0.5",3
"1901","F_787","T1",31,"Male",32,"n/a","n/a",5,"0.5","n/a","n/a",1
"1902","F_788","T1",31,"Male",42,"n/a","n/a",8,"3","1","3",1
"1903","F_790","T1",31,"Female",25,"Male","27",4,"1","1","n/a",1
"1904","F_793","T1",31,"Male",26,"n/a","n/a",3,"0.5","0.5","0.5",1
"1905","F_797","T1",31,"Male",80,"n/a","n/a",4,"1","n/a","n/a",5
"1906","F_798","T1",31,"Male",22,"n/a","n/a",3,"0.5","0.3","n/a",2
"1907","F_800","T1",31,"Female",45,"Male","51",8,"2","n/a","n/a",5
"1908","F_802","T1",31,"Female",45,"Male","56",4,"3","1","1",1
"1909","F_803","T1",31,"Female",31,"n/a","n/a",7,"2","n/a","n/a",4
"1910","F_804","T1",31,"Male",26,"n/a","n/a",1,"1.5","n/a","n/a",1
"1911","F_806","T1",31,"Male",54,"n/a","n/a",6,"0.5","0.5","n/a",3
"1912","F_81","C",63,"Female",32,"Male","37",5,"2","n/a","2",2
"1913","F_810","T1",44,"Male",41,"n/a","n/a",6,"1.5","n/a","1",1
"1914","F_812","T1",44,"Female",40,"n/a","n/a",5,"2","1","n/a",3
"1915","F_814","T1",44,"Female",33,"Male","36",6,"0.5","n/a","0.5",3
"1916","F_815","T1",44,"Male",51,"n/a","n/a",3,"2.5","1","1.5",1
"1917","F_818","T1",44,"Male",49,"n/a","n/a",8,"2","0.5","n/a",1
"1918","F_819","T1",44,"Male",35,"n/a","n/a",6,"2","1","n/a",1
"1919","F_82","C",63,"Female",22,"Male","25",4,"1","n/a","1",3
"1920","F_820","T1",44,"Female",32,"Male","37",6,"2","n/a","n/a",3
"1921","F_823","T1",44,"Male",23,"n/a","n/a",7,"1","0.75","0.75",1
"1922","F_824","T1",44,"Male",34,"n/a","n/a",5,"1.5","n/a","0.25",1
"1923","F_825","T1",44,"Female",27,"Male","32",4,"1.5","n/a","0.25",2
"1924","F_826","T1",44,"Male",54,"n/a","n/a",5,"1","0.5","0.3",4
"1925","F_827","T1",44,"Male",68,"n/a","n/a",5,"2","0.5","n/a",3
"1926","F_828","T1",44,"Male",74,"n/a","n/a",4,"1","1","n/a",2
"1927","F_829","T1",44,"Male",28,"n/a","n/a",5,"2.5","0.25","0.25",2
"1928","F_834","T1",44,"Male",51,"n/a","n/a",6,"2","1","0.5",3
"1929","F_835","T1",44,"Female",54,"Male","71",8,"2","0.5","n/a",3
"1930","F_836","T1",44,"Male",37,"n/a","n/a",7,"1.5","0.5","0.5",4
"1931","F_837","T1",44,"Male",47,"n/a","n/a",7,"3","0.5","0.3",2
"1932","F_838","T2",52,"Male",44,"n/a","n/a",5,"1","n/a","1",3
"1933","F_840","T2",52,"Female",21,"Male","31",3,"1","0.5","0.5",1
"1934","F_844","T2",52,"Male",60,"n/a","n/a",7,"2.5","1","1",4
"1935","F_845","T2",52,"Male",61,"n/a","n/a",7,"1","n/a","0.25",4
"1936","F_846","T2",52,"Male",48,"n/a","n/a",5,"2","n/a","2",1
"1937","F_847","T2",52,"Female",21,"Male","24",3,"0.5","n/a","0.5",5
"1938","F_849","T2",52,"Male",19,"Male","37",5,"1","2","n/a",4
"1939","F_85","C",63,"Male",22,"n/a","n/a",5,"1","n/a","1",3
"1940","F_851","T2",52,"Male",64,"n/a","n/a",3,"0.5","0.5","0.5",4
"1941","F_852","T2",52,"Female",30,"Male","35",4,"1.5","n/a","n/a",4
"1942","F_853","T2",52,"Female",30,"n/a","n/a",6,"1","1","0.5",3
"1943","F_854","T2",52,"Male",43,"n/a","n/a",5,"2","n/a","1",4
"1944","F_855","T2",52,"Female",43,"Male","46",6,"0.5","0.4","0.4",4
"1945","F_856","T2",52,"Female",58,"n/a","n/a",2,"0.5","n/a","n/a",4
"1946","F_858","T2",52,"Female",22,"Male","999",4,"0.5","n/a","0.5",1
"1947","F_86","C",63,"Female",49,"n/a","n/a",4,"1","0.3","0.3",4
"1948","F_860","T2",52,"Female",50,"Male","56",4,"2","n/a","1",1
"1949","F_861","T2",52,"Male",39,"n/a","n/a",2,"1.5","n/a","n/a",5
"1950","F_862","T2",52,"Female",29,"Male","999",3,"2","n/a","0.5",1
"1951","F_867","T2",52,"Male",33,"n/a","n/a",5,"0.5","n/a","n/a",3
"1952","F_869","T1",79,"Male",35,"n/a","n/a",6,"1.5","0.5","n/a",3
"1953","F_870","T1",79,"Female",66,"Male","70",4,"1.5","0.2","0.5",3
"1954","F_871","T1",79,"Male",21,"n/a","n/a",2,"1","n/a","2",3
"1955","F_872","T1",79,"Female",36,"Male","40",4,"1.5","0.25","0.25",3
"1956","F_873","T1",79,"Female",40,"Male","999",4,"1","n/a","3",2
"1957","F_875","T1",79,"Female",24,"Male","26",4,"1","0.5","0.5",2
"1958","F_876","T1",79,"Male",40,"n/a","n/a",6,"1","n/a","4",2
"1959","F_877","T1",79,"Female",25,"Male","42",8,"1","n/a","1",4
"1960","F_878","T1",79,"Female",43,"n/a","n/a",5,"1","n/a","0.5",1
"1961","F_879","T1",79,"Female",29,"Male","29",4,"1","n/a","n/a",3
"1962","F_881","T1",79,"Female",27,"Male","29",6,"1.5","0.5","0.5",2
"1963","F_888","T1",79,"Male",35,"n/a","n/a",6,"1","0.5","n/a",1
"1964","F_89","C",63,"Male",28,"n/a","n/a",5,"1","n/a","9",1
"1965","F_890","T1",79,"Male",29,"n/a","n/a",4,"3","1.5","0.5",2
"1966","F_891","T1",79,"Male",50,"n/a","n/a",4,"2","0.5","n/a",5
"1967","F_895","T1",79,"Female",24,"Male","29",3,"2","n/a","1",2
"1968","F_896","T1",79,"Male",26,"Male","37",3,"2","n/a","n/a",1
"1969","F_898","T1",79,"Male",45,"n/a","n/a",7,"2","n/a","n/a",2
"1970","F_899","T1",79,"Male",23,"n/a","n/a",3,"1","n/a","0.5",2
"1971","F_9","T1",8,"Female",60,"n/a","n/a",11,"3","n/a","n/a",4
"1972","F_90","C",63,"Female",23,"Male","28",4,"1","n/a","0.5",3
"1973","F_901","T1",90,"Male",38,"n/a","n/a",6,"1.5","0.5","1",2
"1974","F_903","T1",90,"Male",27,"n/a","n/a",3,"2","n/a","n/a",1
"1975","F_904","T1",90,"Female",33,"Male","37",5,"1","n/a","0.25",4
"1976","F_909","T1",90,"Female",31,"Male","40",5,"1.5","n/a","0.5",4
"1977","F_91","C",63,"Female",44,"n/a","n/a",9,"1","n/a","n/a",3
"1978","F_910","T1",90,"Female",30,"Male","37",3,"0.5","n/a","0.25",2
"1979","F_911","T1",90,"Male",37,"n/a","n/a",11,"5","0.25","0.25",3
"1980","F_913","T1",90,"Female",34,"n/a","n/a",4,"0.5","n/a","n/a",4
"1981","F_914","T1",90,"Female",75,"n/a","n/a",2,"1","0.25","0.5",4
"1982","F_919","T1",90,"Female",46,"Male","49",4,"3","0.25","0.25",2
"1983","F_920","T1",90,"Male",61,"n/a","n/a",4,"1.5","n/a","n/a",4
"1984","F_921","T1",90,"Male",26,"n/a","n/a",3,"1","n/a","0.5",2
"1985","F_923","T1",90,"Male",51,"n/a","n/a",2,"1","n/a","n/a",3
"1986","F_924","T1",90,"Female",27,"n/a","n/a",2,"0.5","n/a","0.5",1
"1987","F_925","T1",90,"Female",62,"n/a","n/a",7,"2","0.5","0.25",1
"1988","F_926","T1",90,"Male",39,"n/a","n/a",7,"0.3","n/a","n/a",3
"1989","F_927","T1",90,"Male",31,"n/a","n/a",3,"1.5","n/a","0.5",4
"1990","F_929","T1",90,"Male",46,"n/a","n/a",4,"1","0.25","0.25",1
"1991","F_930","T1",90,"Male",60,"n/a","n/a",6,"1.5","n/a","n/a",1
"1992","F_931","C",92,"Male",37,"n/a","n/a",8,"2","n/a","1",3
"1993","F_932","C",92,"Male",29,"n/a","n/a",4,"1","n/a","n/a",2
"1994","F_933","C",92,"Male",27,"n/a","n/a",5,"1","n/a","n/a",3
"1995","F_934","C",92,"Female",31,"Male","40",9,"3","n/a","1",4
"1996","F_935","C",92,"Female",51,"n/a","n/a",4,"1.5","n/a","n/a",1
"1997","F_936","C",92,"Female",18,"Male","21",2,"1","n/a","0.5",3
"1998","F_937","C",92,"Female",23,"Male","26",4,"1","n/a","n/a",5
"1999","F_941","C",92,"Female",38,"Male","42",6,"1","n/a","n/a",1
"2000","F_944","C",92,"Male",60,"n/a","n/a",2,"1","n/a","n/a",1
"2001","F_946","C",92,"Male",29,"n/a","n/a",4,"1.5","1.5","1.5",2
